sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,intervener_NUM,intervener_GEN,verb_LEMMA
the men behind the actress see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.0,True,True,sees
the men behind the actress see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,4.0,True,True,sees
the men behind the actress see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,sees
the men behind the actress see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,sees
the men behind the actress admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.0,True,True,admires
the men behind the actress admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,4.0,True,True,admires
the men behind the actress admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,admires
the men behind the actress admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,admires
the men behind the actress admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.0,True,True,admires
the men behind the actress admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,4.0,True,True,admires
the men behind the actress admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,admires
the men behind the actress admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,admires
the men behind the prince see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,sees
the men behind the prince see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,sees
the men behind the prince see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,sees
the men behind the prince see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,sees
the men behind the prince see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,sees
the men behind the prince see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,sees
the men behind the prince see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,sees
the men behind the prince see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,sees
the men behind the prince admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,admires
the men behind the prince admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,admires
the men behind the prince admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,admires
the men behind the prince admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,admires
the men behind the prince admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,admires
the men behind the prince admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,admires
the men behind the prince admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,admires
the men behind the prince admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,admires
the men behind the actor see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,sees
the men behind the actor see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,sees
the men behind the actor see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,sees
the men behind the actor see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,sees
the men behind the actor see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,sees
the men behind the actor see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,sees
the men behind the actor see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,sees
the men behind the actor see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,sees
the men behind the actor admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,admires
the men behind the actor admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,admires
the men behind the actor admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,admires
the men behind the actor admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,admires
the men behind the actor admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,admires
the men behind the actor admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,admires
the men behind the actor admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,admires
the men behind the actor admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,admires
the men behind the women see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,5.0,False,True,sees
the men behind the women see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,5.0,False,True,sees
the men behind the women see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,sees
the men behind the women see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,sees
the men behind the women see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,5.0,False,True,sees
the men behind the women see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,5.0,False,True,sees
the men behind the women see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,sees
the men behind the women see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,sees
the men behind the women admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,5.0,False,True,admires
the men behind the women admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,5.0,False,True,admires
the men behind the women admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,admires
the men behind the women admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,admires
the men behind the women admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,5.0,False,True,admires
the men behind the women admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,5.0,False,True,admires
the men behind the women admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,admires
the men behind the women admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,admires
the men behind the princesses see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.5,False,True,sees
the men behind the princesses see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,4.5,False,True,sees
the men behind the princesses see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,sees
the men behind the princesses see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,sees
the men behind the princesses see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.5,False,True,sees
the men behind the princesses see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,4.5,False,True,sees
the men behind the princesses see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,sees
the men behind the princesses see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,sees
the men behind the princesses admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.5,False,True,admires
the men behind the princesses admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,4.5,False,True,admires
the men behind the princesses admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,admires
the men behind the princesses admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,admires
the men behind the princesses admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.5,False,True,admires
the men behind the princesses admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,4.5,False,True,admires
the men behind the princesses admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,admires
the men behind the princesses admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,admires
the men behind the actresses see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.0,False,True,sees
the men behind the actresses see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,4.0,False,True,sees
the men behind the actresses see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,sees
the men behind the actresses see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,sees
the men behind the actresses see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.0,False,True,sees
the men behind the actresses see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,4.0,False,True,sees
the men behind the actresses see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,sees
the men behind the actresses see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,sees
the men behind the actresses admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.0,False,True,admires
the men behind the actresses admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,4.0,False,True,admires
the men behind the actresses admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,admires
the men behind the actresses admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,admires
the men behind the actresses admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.0,False,True,admires
the men behind the actresses admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,4.0,False,True,admires
the men behind the actresses admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,admires
the men behind the actresses admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,admires
the men behind the princes see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,sees
the men behind the princes see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,sees
the men behind the princes see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,sees
the men behind the princes see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,sees
the men behind the princes see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,sees
the men behind the princes see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,sees
the men behind the princes see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,sees
the men behind the princes see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,sees
the men behind the princes admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,admires
the men behind the princes admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,admires
the men behind the princes admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,admires
the men behind the princes admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,admires
the men behind the princes admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,admires
the men behind the princes admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,admires
the men behind the princes admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,admires
the men behind the princes admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,admires
the men behind the actors see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,sees
the men behind the actors see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,sees
the men behind the actors see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,sees
the men behind the actors see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,sees
the men behind the actors see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,sees
the men behind the actors see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,sees
the men behind the actors see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,sees
the men behind the actors see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,sees
the men behind the actors admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,admires
the men behind the actors admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,admires
the men behind the actors admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,admires
the men behind the actors admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,admires
the men behind the actors admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,admires
the men behind the actors admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,admires
the men behind the actors admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,admires
the men behind the actors admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,admires
the princes near the woman see the princess.,near,center_embedding,pl,m,4.5,sg,f,4.5,sg,f,5.0,True,True,sees
the princes near the woman see the actress.,near,center_embedding,pl,m,4.5,sg,f,4.0,sg,f,5.0,True,True,sees
the princes near the woman see the man.,near,center_embedding,pl,m,4.5,sg,m,5.5,sg,f,5.0,True,True,sees
the princes near the woman see the actor.,near,center_embedding,pl,m,4.5,sg,m,4.5,sg,f,5.0,True,True,sees
the princes near the woman see the princesses.,near,center_embedding,pl,m,4.5,pl,f,4.5,sg,f,5.0,True,True,sees
the princes near the woman see the actresses.,near,center_embedding,pl,m,4.5,pl,f,4.0,sg,f,5.0,True,True,sees
the princes near the woman see the men.,near,center_embedding,pl,m,4.5,pl,m,5.5,sg,f,5.0,True,True,sees
the princes near the woman see the actors.,near,center_embedding,pl,m,4.5,pl,m,4.5,sg,f,5.0,True,True,sees
the princes near the woman admire the princess.,near,center_embedding,pl,m,4.5,sg,f,4.5,sg,f,5.0,True,True,admires
the princes near the woman admire the actress.,near,center_embedding,pl,m,4.5,sg,f,4.0,sg,f,5.0,True,True,admires
the princes near the woman admire the man.,near,center_embedding,pl,m,4.5,sg,m,5.5,sg,f,5.0,True,True,admires
the princes near the woman admire the actor.,near,center_embedding,pl,m,4.5,sg,m,4.5,sg,f,5.0,True,True,admires
the princes near the woman admire the princesses.,near,center_embedding,pl,m,4.5,pl,f,4.5,sg,f,5.0,True,True,admires
the princes near the woman admire the actresses.,near,center_embedding,pl,m,4.5,pl,f,4.0,sg,f,5.0,True,True,admires
the princes near the woman admire the men.,near,center_embedding,pl,m,4.5,pl,m,5.5,sg,f,5.0,True,True,admires
the princes near the woman admire the actors.,near,center_embedding,pl,m,4.5,pl,m,4.5,sg,f,5.0,True,True,admires
the princes near the princess see the woman.,near,center_embedding,pl,m,4.5,sg,f,5.0,sg,f,4.5,True,True,sees
the princes near the princess see the actress.,near,center_embedding,pl,m,4.5,sg,f,4.0,sg,f,4.5,True,True,sees
the princes near the princess see the man.,near,center_embedding,pl,m,4.5,sg,m,5.5,sg,f,4.5,True,True,sees
the princes near the princess see the actor.,near,center_embedding,pl,m,4.5,sg,m,4.5,sg,f,4.5,True,True,sees
the princes near the princess see the women.,near,center_embedding,pl,m,4.5,pl,f,5.0,sg,f,4.5,True,True,sees
the princes near the princess see the actresses.,near,center_embedding,pl,m,4.5,pl,f,4.0,sg,f,4.5,True,True,sees
the princes near the princess see the men.,near,center_embedding,pl,m,4.5,pl,m,5.5,sg,f,4.5,True,True,sees
the princes near the princess see the actors.,near,center_embedding,pl,m,4.5,pl,m,4.5,sg,f,4.5,True,True,sees
the princes near the princess admire the woman.,near,center_embedding,pl,m,4.5,sg,f,5.0,sg,f,4.5,True,True,admires
the princes near the princess admire the actress.,near,center_embedding,pl,m,4.5,sg,f,4.0,sg,f,4.5,True,True,admires
the princes near the princess admire the man.,near,center_embedding,pl,m,4.5,sg,m,5.5,sg,f,4.5,True,True,admires
the princes near the princess admire the actor.,near,center_embedding,pl,m,4.5,sg,m,4.5,sg,f,4.5,True,True,admires
